Area Abbreviation,Area Code,Area,Item Code,Item,Element Code,Element,Unit,latitude,longitude,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970
AZE,12,Bahamas,2516,Oats,5521,Feed,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2516,Oats,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2517,Millet and products,5521,Feed,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2520,"Cereals, Other",5521,Feed,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2520,"Cereals, Other",5142,Food,1000 tonnes,25.03,-77.4,2,2,2,2,2,2,2,1,1,2
AZE,12,Bahamas,2532,Cassava and products,5142,Food,1000 tonnes,25.03,-77.4,0,0,1,1,1,1,1,1,1,1
AZE,12,Bahamas,2531,Potatoes and products,5142,Food,1000 tonnes,25.03,-77.4,3,3,3,4,4,4,4,4,5,4
AZE,12,Bahamas,2533,Sweet potatoes,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2534,"Roots, Other",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,25.03,-77.4,4,4,4,5,5,5,5,6,6,6
AZE,12,Bahamas,2543,"Sweeteners, Other",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,1,2,2
AZE,12,Bahamas,2745,Honey,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2546,Beans,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2547,Peas,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2549,"Pulses, Other and products",5142,Food,1000 tonnes,25.03,-77.4,1,1,1,1,1,1,1,1,1,1
AZE,12,Bahamas,2551,Nuts and products,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2555,Soyabeans,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2557,Sunflower seed,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2558,Rape and Mustardseed,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2561,Sesame seed,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2563,Olives (including preserved),5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2570,"Oilcrops, Other",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2571,Soyabean Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2572,Groundnut Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2575,Cottonseed Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2576,Palmkernel Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2577,Palm Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2578,Coconut Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2579,Sesameseed Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2580,Olive Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2582,Maize Germ Oil,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2601,Tomatoes and products,5142,Food,1000 tonnes,25.03,-77.4,4,4,5,5,5,5,5,6,6,6
AZE,12,Bahamas,2602,Onions,5142,Food,1000 tonnes,25.03,-77.4,0,1,1,1,1,1,1,1,1,1
AZE,12,Bahamas,2605,"Vegetables, Other",5142,Food,1000 tonnes,25.03,-77.4,13,12,12,13,13,16,16,17,19,19
AZE,12,Bahamas,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,25.03,-77.4,1,1,1,1,1,1,1,1,2,1
AZE,12,Bahamas,2612,"Lemons, Limes and products",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,1,1,1
AZE,12,Bahamas,2613,Grapefruit and products,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2614,"Citrus, Other",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2615,Bananas,5142,Food,1000 tonnes,25.03,-77.4,3,4,4,4,4,4,5,5,5,5
AZE,12,Bahamas,2616,Plantains,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,1,1,1
AZE,12,Bahamas,2617,Apples and products,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,1,1,1,1,1,1
AZE,12,Bahamas,2618,Pineapples and products,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2619,Dates,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2625,"Fruits, Other",5142,Food,1000 tonnes,25.03,-77.4,3,3,4,4,4,5,5,5,5,6
AZE,12,Bahamas,2630,Coffee and products,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2633,Cocoa Beans and products,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2635,Tea (including mate),5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2640,Pepper,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2641,Pimento,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2642,Cloves,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2645,"Spices, Other",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2655,Wine,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,1,1,1,1,1,1
AZE,12,Bahamas,2656,Beer,5142,Food,1000 tonnes,25.03,-77.4,3,3,3,4,4,5,5,5,6,6
AZE,12,Bahamas,2657,"Beverages, Fermented",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,25.03,-77.4,2,1,2,2,2,3,2,2,3,3
AZE,12,Bahamas,2731,Bovine Meat,5142,Food,1000 tonnes,25.03,-77.4,4,4,4,4,5,5,5,6,6,6
AZE,12,Bahamas,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,1,1,0,1,1
AZE,12,Bahamas,2733,Pigmeat,5142,Food,1000 tonnes,25.03,-77.4,2,2,2,3,3,3,3,3,3,4
AZE,12,Bahamas,2734,Poultry Meat,5142,Food,1000 tonnes,25.03,-77.4,1,1,1,1,2,2,2,3,4,4
AZE,12,Bahamas,2735,"Meat, Other",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2736,"Offals, Edible",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2740,"Butter, Ghee",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,1,1,1
AZE,12,Bahamas,2743,Cream,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,25.03,-77.4,1,1,1,1,1,1,1,1,1,1
AZE,12,Bahamas,2781,"Fish, Body Oil",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2744,Eggs,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,25.03,-77.4,10,11,11,13,13,14,17,18,18,21
AZE,12,Bahamas,2761,Freshwater Fish,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2762,Demersal Fish,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,1,1,1,1,1,1
AZE,12,Bahamas,2763,Pelagic Fish,5521,Feed,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2763,Pelagic Fish,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2764,"Marine Fish, Other",5142,Food,1000 tonnes,25.03,-77.4,1,1,1,1,1,1,1,1,1,1
AZE,12,Bahamas,2765,Crustaceans,5142,Food,1000 tonnes,25.03,-77.4,0,0,1,0,1,1,1,1,1,1
AZE,12,Bahamas,2766,Cephalopods,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2767,"Molluscs, Other",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2775,Aquatic Plants,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2680,Infant food,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,25.03,-77.4,0,0,0,1,0,1,1,2,2,2
AZE,12,Bahamas,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,25.03,-77.4,13,13,14,14,14,15,15,15,15,15
AZE,12,Bahamas,2907,Starchy Roots,5142,Food,1000 tonnes,25.03,-77.4,3,4,4,5,4,5,5,5,6,5
AZE,12,Bahamas,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,25.03,-77.4,4,4,4,5,5,5,6,6,8,8
AZE,12,Bahamas,2911,Pulses,5142,Food,1000 tonnes,25.03,-77.4,1,1,1,1,1,1,1,1,1,1
AZE,12,Bahamas,2912,Treenuts,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2913,Oilcrops,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2914,Vegetable Oils,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2918,Vegetables,5142,Food,1000 tonnes,25.03,-77.4,17,17,17,18,18,22,22,24,26,26
AZE,12,Bahamas,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,25.03,-77.4,8,9,10,10,11,12,12,14,15,16
AZE,12,Bahamas,2922,Stimulants,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,1,1,1
AZE,12,Bahamas,2923,Spices,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2924,Alcoholic Beverages,5142,Food,1000 tonnes,25.03,-77.4,5,4,5,6,7,8,8,8,9,9
AZE,12,Bahamas,2943,Meat,5142,Food,1000 tonnes,25.03,-77.4,7,7,8,9,9,11,11,13,14,14
AZE,12,Bahamas,2945,Offals,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2946,Animal fats,5142,Food,1000 tonnes,25.03,-77.4,1,1,1,2,2,2,2,2,2,2
AZE,12,Bahamas,2949,Eggs,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,25.03,-77.4,10,11,11,13,13,14,17,18,18,21
AZE,12,Bahamas,2960,"Fish, Seafood",5521,Feed,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2960,"Fish, Seafood",5142,Food,1000 tonnes,25.03,-77.4,1,1,2,1,2,3,3,2,2,3
AZE,12,Bahamas,2961,"Aquatic Products, Other",5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
AZE,12,Bahamas,2928,Miscellaneous,5142,Food,1000 tonnes,25.03,-77.4,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2511,Wheat and products,5142,Food,1000 tonnes,23.68,90.36,439,365,591,654,528,548,625,461,905,1008
BGD,16,Bangladesh,2805,Rice (Milled Equivalent),5521,Feed,1000 tonnes,23.68,90.36,192,177,213,210,210,192,224,227,240,223
BGD,16,Bangladesh,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,23.68,90.36,8761,8960,9258,9358,9479,9584,8938,10060,10249,10997
BGD,16,Bangladesh,2513,Barley and products,5521,Feed,1000 tonnes,23.68,90.36,3,4,4,3,2,2,3,3,4,4
BGD,16,Bangladesh,2513,Barley and products,5142,Food,1000 tonnes,23.68,90.36,10,11,13,8,7,7,9,9,11,11
BGD,16,Bangladesh,2514,Maize and products,5521,Feed,1000 tonnes,23.68,90.36,0,0,1,0,0,0,1,0,1,0
BGD,16,Bangladesh,2514,Maize and products,5142,Food,1000 tonnes,23.68,90.36,6,4,10,3,3,3,9,3,9,3
BGD,16,Bangladesh,2516,Oats,5521,Feed,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2516,Oats,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2517,Millet and products,5142,Food,1000 tonnes,23.68,90.36,38,39,36,36,50,49,45,64,63,61
BGD,16,Bangladesh,2518,Sorghum and products,5521,Feed,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2518,Sorghum and products,5142,Food,1000 tonnes,23.68,90.36,1,1,1,1,1,1,1,0,0,1
BGD,16,Bangladesh,2520,"Cereals, Other",5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2532,Cassava and products,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2531,Potatoes and products,5142,Food,1000 tonnes,23.68,90.36,254,246,276,241,305,377,467,559,637,693
BGD,16,Bangladesh,2533,Sweet potatoes,5142,Food,1000 tonnes,23.68,90.36,297,315,333,360,396,409,660,695,725,767
BGD,16,Bangladesh,2534,"Roots, Other",5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2536,Sugar cane,5142,Food,1000 tonnes,23.68,90.36,179,184,188,193,198,204,209,215,221,227
BGD,16,Bangladesh,2541,Sugar non-centrifugal,5142,Food,1000 tonnes,23.68,90.36,312,340,359,400,491,640,647,586,605,583
BGD,16,Bangladesh,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,23.68,90.36,59,85,80,98,82,102,145,127,153,141
BGD,16,Bangladesh,2543,"Sweeteners, Other",5142,Food,1000 tonnes,23.68,90.36,126,129,132,133,144,164,182,221,246,190
BGD,16,Bangladesh,2745,Honey,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2546,Beans,5142,Food,1000 tonnes,23.68,90.36,44,45,43,44,43,55,52,55,56,55
BGD,16,Bangladesh,2547,Peas,5142,Food,1000 tonnes,23.68,90.36,25,26,26,33,33,36,39,43,45,46
BGD,16,Bangladesh,2549,"Pulses, Other and products",5521,Feed,1000 tonnes,23.68,90.36,1,1,1,1,1,1,1,1,1,1
BGD,16,Bangladesh,2549,"Pulses, Other and products",5142,Food,1000 tonnes,23.68,90.36,164,167,162,177,176,179,171,171,213,224
BGD,16,Bangladesh,2551,Nuts and products,5142,Food,1000 tonnes,23.68,90.36,60,53,56,54,44,23,26,27,25,25
BGD,16,Bangladesh,2555,Soyabeans,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,23.68,90.36,1,1,1,1,1,2,4,5,5,4
BGD,16,Bangladesh,2557,Sunflower seed,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2558,Rape and Mustardseed,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,23.68,90.36,2,3,3,3,4,5,5,4,4,3
BGD,16,Bangladesh,2563,Olives (including preserved),5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2570,"Oilcrops, Other",5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2571,Soyabean Oil,5142,Food,1000 tonnes,23.68,90.36,14,10,39,32,57,40,12,15,30,40
BGD,16,Bangladesh,2572,Groundnut Oil,5142,Food,1000 tonnes,23.68,90.36,3,3,3,3,3,5,10,13,13,12
BGD,16,Bangladesh,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2574,Rape and Mustard Oil,5142,Food,1000 tonnes,23.68,90.36,69,68,60,70,51,58,59,70,65,65
BGD,16,Bangladesh,2575,Cottonseed Oil,5142,Food,1000 tonnes,23.68,90.36,8,3,2,1,4,1,1,1,1,0
BGD,16,Bangladesh,2577,Palm Oil,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2578,Coconut Oil,5142,Food,1000 tonnes,23.68,90.36,13,12,15,13,16,18,17,16,16,16
BGD,16,Bangladesh,2579,Sesameseed Oil,5142,Food,1000 tonnes,23.68,90.36,10,10,10,8,9,10,12,12,12,10
BGD,16,Bangladesh,2580,Olive Oil,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2581,Ricebran Oil,5142,Food,1000 tonnes,23.68,90.36,1,1,1,1,1,1,1,1,1,1
BGD,16,Bangladesh,2582,Maize Germ Oil,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,23.68,90.36,6,6,3,3,6,6,8,6,1,1
BGD,16,Bangladesh,2601,Tomatoes and products,5142,Food,1000 tonnes,23.68,90.36,44,42,43,46,50,51,53,61,70,68
BGD,16,Bangladesh,2602,Onions,5142,Food,1000 tonnes,23.68,90.36,130,124,133,125,138,143,188,188,177,173
BGD,16,Bangladesh,2605,"Vegetables, Other",5521,Feed,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2605,"Vegetables, Other",5142,Food,1000 tonnes,23.68,90.36,651,633,649,681,727,830,861,907,881,907
BGD,16,Bangladesh,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,23.68,90.36,14,19,21,26,24,13,13,13,14,16
BGD,16,Bangladesh,2612,"Lemons, Limes and products",5142,Food,1000 tonnes,23.68,90.36,1,2,2,3,2,4,4,4,4,4
BGD,16,Bangladesh,2613,Grapefruit and products,5142,Food,1000 tonnes,23.68,90.36,2,2,2,2,2,3,3,3,3,3
BGD,16,Bangladesh,2614,"Citrus, Other",5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2615,Bananas,5142,Food,1000 tonnes,23.68,90.36,401,461,422,514,558,684,668,690,670,534
BGD,16,Bangladesh,2617,Apples and products,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2618,Pineapples and products,5142,Food,1000 tonnes,23.68,90.36,17,19,33,40,41,51,83,87,95,84
BGD,16,Bangladesh,2619,Dates,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2625,"Fruits, Other",5142,Food,1000 tonnes,23.68,90.36,635,639,664,672,646,649,727,787,681,627
BGD,16,Bangladesh,2630,Coffee and products,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2633,Cocoa Beans and products,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2635,Tea (including mate),5142,Food,1000 tonnes,23.68,90.36,10,5,7,7,3,3,8,3,3,1
BGD,16,Bangladesh,2640,Pepper,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2641,Pimento,5142,Food,1000 tonnes,23.68,90.36,46,47,48,52,50,50,53,59,60,63
BGD,16,Bangladesh,2642,Cloves,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,1,1,0,0,0,0
BGD,16,Bangladesh,2645,"Spices, Other",5142,Food,1000 tonnes,23.68,90.36,137,117,106,103,69,69,74,65,90,89
BGD,16,Bangladesh,2655,Wine,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2656,Beer,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2657,"Beverages, Fermented",5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2731,Bovine Meat,5142,Food,1000 tonnes,23.68,90.36,120,123,125,128,127,133,135,138,143,145
BGD,16,Bangladesh,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,23.68,90.36,28,29,30,33,33,30,30,31,32,32
BGD,16,Bangladesh,2733,Pigmeat,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2734,Poultry Meat,5142,Food,1000 tonnes,23.68,90.36,19,23,27,31,37,44,48,52,56,61
BGD,16,Bangladesh,2735,"Meat, Other",5142,Food,1000 tonnes,23.68,90.36,3,4,4,5,5,5,6,6,6,7
BGD,16,Bangladesh,2736,"Offals, Edible",5142,Food,1000 tonnes,23.68,90.36,33,34,35,37,37,37,38,38,40,40
BGD,16,Bangladesh,2740,"Butter, Ghee",5142,Food,1000 tonnes,23.68,90.36,10,10,10,10,10,10,11,11,11,11
BGD,16,Bangladesh,2743,Cream,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,23.68,90.36,6,6,7,7,7,7,7,7,7,8
BGD,16,Bangladesh,2781,"Fish, Body Oil",5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2744,Eggs,5142,Food,1000 tonnes,23.68,90.36,16,21,24,26,30,35,37,40,43,47
BGD,16,Bangladesh,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,23.68,90.36,241,246,246,251,251,256,264,272,274,283
BGD,16,Bangladesh,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,23.68,90.36,628,640,692,749,766,666,693,705,737,805
BGD,16,Bangladesh,2761,Freshwater Fish,5142,Food,1000 tonnes,23.68,90.36,381,412,412,460,520,526,526,570,570,598
BGD,16,Bangladesh,2762,Demersal Fish,5142,Food,1000 tonnes,23.68,90.36,12,20,19,26,26,26,28,28,32,24
BGD,16,Bangladesh,2763,Pelagic Fish,5521,Feed,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2763,Pelagic Fish,5142,Food,1000 tonnes,23.68,90.36,4,5,5,8,8,8,7,7,9,15
BGD,16,Bangladesh,2764,"Marine Fish, Other",5521,Feed,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2764,"Marine Fish, Other",5142,Food,1000 tonnes,23.68,90.36,29,26,28,24,32,31,27,33,29,45
BGD,16,Bangladesh,2765,Crustaceans,5142,Food,1000 tonnes,23.68,90.36,9,10,9,10,8,9,11,11,8,6
BGD,16,Bangladesh,2766,Cephalopods,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2767,"Molluscs, Other",5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2775,Aquatic Plants,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2680,Infant food,5142,Food,1000 tonnes,23.68,90.36,0,0,0,0,0,0,0,0,0,0
BGD,16,Bangladesh,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,23.68,90.36,196,181,217,213,213,194,227,230,244,227
BGD,16,Bangladesh,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,23.68,90.36,9255,9379,9909,10058,10068,10191,9626,10597,11237,12080
